name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
singapore city,2022-09-15T00:00:00,24.7,24.7,22.5,87.58,0,0,,0,0,39.2,11.9,192.3,1008,53.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
singapore city,2022-09-15T01:00:00,24.2,24.2,22.1,88.07,0,0,,0,0,41.4,12.6,193.9,1007,96.9,24.1,0,0,0,3,Overcast,cloudy,remote
singapore city,2022-09-15T02:00:00,25.7,25.7,23.9,89.81,0,0,,0,0,40,5.4,230,1005.5,50,4,0,0,0,3,Partially cloudy,partly-cloudy-night,42874099999
singapore city,2022-09-15T03:00:00,23.6,23.6,21.8,89.65,0,0,,0,0,39.2,11.2,194.5,1006,99,24.1,0,0,0,3,Overcast,cloudy,remote
singapore city,2022-09-15T04:00:00,23.5,23.5,21.7,89.65,0,0,,0,0,42.5,11.2,211.3,1006,81.7,24.1,0,0,0,3,Partially cloudy,partly-cloudy-night,remote
singapore city,2022-09-15T05:00:00,25.3,25.3,24.3,94.2,0,0,,0,0,45.4,7,183,1006.1,50,4,0,0,0,3,Partially cloudy,partly-cloudy-night,"4,287,509,999,942,870,000,000"
singapore city,2022-09-15T06:00:00,25.1,25.1,23.1,88.68,0,0,,0,0,45.4,16.6,200,1007,50,6,0,0,0,10,Partially cloudy,partly-cloudy-day,42875099999
singapore city,2022-09-15T07:00:00,26.1,26.1,23.1,83.57,0.2,100,rain,0,0,34.9,22.3,210,1008,50,6,2,0,0,10,"Rain, Partially cloudy",rain,42875099999
singapore city,2022-09-15T08:00:00,28,31.9,24.1,79.58,0,0,,0,0,31.7,22,232,1006.9,72.2,4.2,29,0.1,0,10,Partially cloudy,partly-cloudy-day,"4,294,809,999,942,870,000,000,000,000,000,000,000,000,000,000,000,000,000"
singapore city,2022-09-15T09:00:00,29.1,32.9,23.1,70.12,0,0,,0,0,41.8,25.9,210,1009,50,6,245,0.9,2,10,Partially cloudy,partly-cloudy-day,42875099999
singapore city,2022-09-15T10:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,41,25.9,230,1009,50,6,252,0.9,3,10,Partially cloudy,partly-cloudy-day,42875099999
singapore city,2022-09-15T11:00:00,29.5,34,23.7,71.41,0,0,,0,0,35.3,16.4,247,1007.6,84.3,4.3,684,2.5,7,10,Partially cloudy,partly-cloudy-day,"4,287,509,999,942,870,000,000"
singapore city,2022-09-15T12:00:00,31.1,35.6,23.1,62.51,0,0,,0,0,33.8,27.7,210,1008,50,6,799,2.9,8,10,Partially cloudy,partly-cloudy-day,42875099999
singapore city,2022-09-15T13:00:00,31.1,35.6,23.1,62.51,0,0,rain,0,0,33.1,25.9,210,1007,50,6,895,3.2,9,10,Partially cloudy,partly-cloudy-day,42875099999
singapore city,2022-09-15T14:00:00,31.1,34.9,22.3,59.65,0,0,rain,0,0,33.5,9.7,261,1005.1,58.6,4.3,648,2.3,6,10,Partially cloudy,partly-cloudy-day,"4,287,509,999,942,870,000,000"
singapore city,2022-09-15T15:00:00,31.1,36.7,24.1,66.39,0,0,,0,0,33.5,22.3,210,1005,50,6,748,2.7,7,10,Partially cloudy,partly-cloudy-day,42875099999
singapore city,2022-09-15T16:00:00,31.1,36.7,24.1,66.39,0,0,,0,0,32.4,22.3,210,1005,30,6,602,2.2,6,30,Partially cloudy,partly-cloudy-day,42875099999
singapore city,2022-09-15T17:00:00,30.2,34.8,23.5,67.41,0,0,,0,0,32.8,11.5,217,1003.6,48.9,4.2,413,1.5,4,30,Partially cloudy,partly-cloudy-day,"4,294,809,999,942,870,000,000,000,000,000,000,000,000,000,000,000,000,000"
singapore city,2022-09-15T18:00:00,28.1,32.1,24.1,78.93,0.1,100,rain,0,0,31.7,14.8,200,1005,50,6,179,0.6,2,30,"Rain, Partially cloudy",rain,42875099999
singapore city,2022-09-15T19:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,34.2,14.8,200,1006,30,5,17,0.1,0,10,Partially cloudy,partly-cloudy-night,42875099999
singapore city,2022-09-15T20:00:00,27.3,30.6,23.9,81.59,0,0,,0,0,36.4,12.5,227,1005.5,38.6,4.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"4,287,509,999,942,870,000,000"
singapore city,2022-09-15T21:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,38.9,14.8,210,1007,30,5,0,0,0,10,Partially cloudy,partly-cloudy-night,42875099999
singapore city,2022-09-15T22:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,41.8,13,200,1007,50,5,0,0,0,10,Partially cloudy,partly-cloudy-night,42875099999
singapore city,2022-09-15T23:00:00,26.1,26.1,23.9,87.41,0,0,,0,0,43.6,5.7,183,1005.6,55.7,4.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"4,287,509,999,942,870,000,000"
