name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
dublin city,2022-12-15T00:00:00,-4,-9.5,-5,92.56,0,0,,0,0,17.3,16,270,1013.4,14.1,17.1,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T01:00:00,-3.1,-8.1,-4.5,90.1,0,0,,0,0,19.1,14.4,280,1013.5,14.1,17.2,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T02:00:00,-3.6,-9.4,-4.7,92.42,0,0,,0,0,20.2,17.8,287,1013.5,14.1,17.2,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T03:00:00,-4.4,-9.9,-5.3,93.37,0,0,,0,0,21.2,15.7,279,1013.6,14.1,17.1,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T04:00:00,-4.2,-9.7,-5.2,92.94,0,0,,0,0,22,15.7,277,1013.6,14.1,17.2,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T05:00:00,-3.7,-9,-4.5,94.16,0,0,,0,0,22.3,15.1,279,1013.6,14.1,17.1,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T06:00:00,-4.5,-10.1,-5.3,93.67,0,0,,0,0,22.3,15.7,282,1013.6,14.1,17.2,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T07:00:00,-4.4,-10,-5.4,92.74,0,0,,0,0,24.8,15.7,276,1013.7,17.2,17.2,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T08:00:00,-4,-9.9,-4.8,93.98,0,0,,0,0,24.8,18,277,1014.1,17.2,17.8,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T09:00:00,-3.6,-9,-4.6,93.06,0,0,,0,0,24.1,15.7,269,1014.6,17.2,20.4,9,0,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T10:00:00,-2.5,-7.9,-3.5,93.03,0,0,,0,0,24.1,17.4,274,1015,17.2,20.4,33,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T11:00:00,-0.9,-5.9,-2.1,91.26,0,0,,0,0,24.5,17,285,1015.5,17.2,23,153,0.6,2,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T12:00:00,0.6,-4,-1,88.85,0,0,,0,0,24.1,16.8,287,1015.4,17.2,23,163,0.6,2,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T13:00:00,1.6,-2.1,-0.4,86.43,0,0,,0,0,25.9,13.5,293,1015.3,17.2,25.6,84,0.3,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T14:00:00,1.8,-2.2,-0.3,85.72,0,0,,0,0,24.8,15.1,304,1015.3,17.2,23.7,54,0.2,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T15:00:00,1.6,-1.9,-0.4,86.75,0,0,,0,0,23.4,12.1,290,1015.3,17.2,23.6,18,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T16:00:00,0.3,-4.1,-1.4,88.31,0,0,,0,0,23,15.4,283,1015.6,17.2,21,7,0,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T17:00:00,-1,-5.2,-2,92.86,0,0,,0,0,22.3,12.6,279,1015.9,17.2,18.4,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T18:00:00,-1.3,-5.4,-2.2,93.76,0,0,,0,0,21.6,12.3,268,1016.1,17.2,17.7,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T19:00:00,-1.3,-6.1,-2.2,93.66,0,0,,0,0,23,15.4,269,1016.6,17.2,17.1,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T20:00:00,-1.4,-6,-2.4,93.21,0,0,,0,0,23,14.5,261,1016.7,17.2,14.4,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T21:00:00,-1.5,-5.5,-2.5,93.37,0,0,,0,0,21.6,11.4,247,1017.4,17.2,16.4,,,,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME,03961099999"
dublin city,2022-12-15T22:00:00,-2.4,-6.7,-3,95.03,0,0,,0,0,21.6,12.4,243,1017,25,8.7,,,,,Partially cloudy,partly-cloudy-night,"AMOUK43,EIDW,EIME"
dublin city,2022-12-15T23:00:00,-3.3,-8.4,-3.3,99.78,0,0,,0,0,21.2,14.8,253,1017,41.7,5.3,,,,,Partially cloudy,partly-cloudy-night,"AMOUK43,EIDW,EIME"
