name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
lijiang city,2022-03-15T00:00:00,21.6,21.6,4.8,33.37,0,0,,0,0,6.8,8.3,204.3,1009,2.9,24.1,0,0,0,10,Clear,clear-night,remote
lijiang city,2022-03-15T01:00:00,21,21,5.5,36.34,0,0,,0,0,6.8,7.9,195,1009,0,24.1,0,0,0,10,Clear,clear-night,remote
lijiang city,2022-03-15T02:00:00,23.2,23.2,18.4,74.42,0,0,,0,0,50.8,14,134,1008.3,4.5,22,0,0,0,10,Clear,clear-night,56966099999
lijiang city,2022-03-15T03:00:00,19.6,19.6,7.3,44.86,0,0,,0,0,5,5.4,192.8,1009,5,24.1,0,0,0,10,Clear,clear-night,remote
lijiang city,2022-03-15T04:00:00,18.8,18.8,8.4,50.82,0,0,,0,0,5.4,5.4,179.5,1009,5,24.1,0,0,0,3,Clear,clear-night,remote
lijiang city,2022-03-15T05:00:00,22.2,22.2,18.2,78.08,0,0,,0,0,50.4,7.2,40,1007.4,5,19,0,0,0,5,Clear,clear-night,56966099999
lijiang city,2022-03-15T06:00:00,17.2,17.2,10.4,64.29,0,0,,0,0,5,5,147.5,1010,5,24.1,0,0,0,5,Clear,clear-night,remote
lijiang city,2022-03-15T07:00:00,16.5,16.5,11.2,70.88,0,0,,0,0,4.7,5,147.1,1011,5.1,24.1,0,0,0,5,Clear,clear-night,remote
lijiang city,2022-03-15T08:00:00,22.7,22.7,18.7,78.16,0,0,,0,0,50.8,1.8,143,1009.3,9.8,28,4,0,0,5,Clear,clear-day,56966099999
lijiang city,2022-03-15T09:00:00,20.1,20.1,13.4,65.35,0,0,,0,0,7.9,6.1,95.8,1012,4.6,24.1,208,0.7,2,3,Clear,clear-day,remote
lijiang city,2022-03-15T10:00:00,23.2,23.2,13.9,55.85,0,0,,0,0,5.8,6.1,76.6,1011,17.8,24.1,327,1.2,3,3,Clear,clear-day,remote
lijiang city,2022-03-15T11:00:00,27.2,28.3,18.9,60.5,0,0,,0,0,44.3,9.4,124,1009.8,64,30,438,1.6,4,10,Partially cloudy,partly-cloudy-day,56966099999
lijiang city,2022-03-15T12:00:00,28.9,28.2,12.5,36.37,0,0,,0,0,15.5,7.6,31.3,1008,37.4,24.1,529,1.9,5,10,Partially cloudy,partly-cloudy-day,remote
lijiang city,2022-03-15T13:00:00,30.7,29.3,10.8,29.31,0,0,,0,0,18.7,3.6,344.9,1006,90,24.1,576,2.1,6,10,Partially cloudy,partly-cloudy-day,remote
lijiang city,2022-03-15T14:00:00,31.2,32.5,18.9,48.01,0,0,,0,0,28.4,4.7,223,1004.9,68.7,25,539,1.9,5,10,Partially cloudy,partly-cloudy-day,56966099999
lijiang city,2022-03-15T15:00:00,27.1,26.8,11.2,37.08,0,0,,0,0,23.4,15.8,177.4,1005,58.1,24.1,444,1.6,4,10,Partially cloudy,partly-cloudy-day,remote
lijiang city,2022-03-15T16:00:00,28.9,27.8,10.2,31.24,0,0,,0,0,19.4,9.7,151.1,1003,50.5,24.1,549,2,5,10,Partially cloudy,partly-cloudy-day,remote
lijiang city,2022-03-15T17:00:00,30.1,31.4,19.1,51.77,0,0,,0,0,47.9,29.2,128,1000.4,95,23,493,1.8,5,10,Overcast,cloudy,56966099999
lijiang city,2022-03-15T18:00:00,28.3,27.4,10,31.91,0,0,,0,0,19.4,3.6,131.3,1002,45.4,24.1,454,1.6,5,10,Partially cloudy,partly-cloudy-day,remote
lijiang city,2022-03-15T19:00:00,24.5,24.5,11.7,44.72,0,0,,0,0,8.6,7.2,98.1,1003,71.1,24.1,382,1.4,4,10,Partially cloudy,partly-cloudy-day,remote
lijiang city,2022-03-15T20:00:00,24.7,24.7,19.2,71.49,1.3,100,rain,0,0,54.4,17.6,131,1003,37.6,24,319,1.1,0,3,"Rain, Partially cloudy",rain,56966099999
lijiang city,2022-03-15T21:00:00,20.4,20.4,12.4,60.08,0,0,,0,0,10.1,8.3,177.9,1005,82.3,24.1,0,0,0,3,Partially cloudy,partly-cloudy-night,remote
lijiang city,2022-03-15T22:00:00,20.2,20.2,13,63.27,0,0,,0,0,5,5,187.4,1007,98.8,24.1,0,0,0,3,Overcast,cloudy,remote
lijiang city,2022-03-15T23:00:00,19.5,19.5,13.3,67.38,0,0,,0,0,6.1,6.5,168.4,1008,100,24.1,0,0,0,3,Overcast,cloudy,remote
