name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
rio de janeiro city,2022-03-15T00:00:00,26,26,21.9,78.07,0,0,,0,,8.6,9.2,266,1011,21.6,14.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"SBGL,83741099999,83746099999,SBSC"
rio de janeiro city,2022-03-15T01:00:00,25.9,25.9,22.1,79.39,0,0,,0,,10.8,7.4,258,1010.1,30.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"SBGL,83741099999,83746099999,SBSC"
rio de janeiro city,2022-03-15T02:00:00,25.9,25.9,22.1,79.39,0,0,,0,,9.4,5.3,230,1010,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"SBGL,83741099999,83746099999,SBSC"
rio de janeiro city,2022-03-15T03:00:00,25,25,22.1,83.99,0,0,,,,8.3,9.1,255,1009.9,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"SBGL,83741099999,83746099999,SBSC"
rio de janeiro city,2022-03-15T04:00:00,24.9,24.9,22.1,83.98,0,0,,0,,5.8,5.3,237,1009.9,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"SBGL,83741099999,83746099999,SBSC"
rio de janeiro city,2022-03-15T05:00:00,24.1,24.1,22.1,88.89,0,0,,0,,4.7,5.3,203,1009,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"SBGL,83741099999,83746099999,SBSC"
rio de janeiro city,2022-03-15T06:00:00,24.3,24.3,23,92.48,0,0,,0,,4,3.6,99,1009.2,59.3,15.7,0,0,0,3,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,83746099999,SBSC,83755099999"
rio de janeiro city,2022-03-15T07:00:00,26,26,23,83.57,0,0,,0,,7.2,1.8,360,1010,27.9,8,33,0.1,0,10,Partially cloudy,partly-cloudy-day,"SBRJ,SBJR,SBGL,F0496,83746099999,83111099999,83755099999"
rio de janeiro city,2022-03-15T08:00:00,27,30.1,24,83.49,0,0,,0,,2.5,5.4,108,1011,28.1,7,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T09:00:00,27,30.2,24,83.42,0,0,,,,2.9,7.6,130,1011,49.8,7.1,615,2.2,6,10,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T10:00:00,28,32,24,78.74,0,0,,0,,3.6,11.1,129,1011,49.9,7,704,2.5,7,10,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T11:00:00,29.1,33.7,24,74.15,0,0,,0,,5.4,14.7,149,1011,49.8,8,856,3.1,9,10,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T12:00:00,27.8,31.8,24.2,80.37,0,0,,0,,5.8,22.2,149,1010.4,55.5,8.1,739,2.7,7,10,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T13:00:00,30,35.2,24,70.11,0,0,rain,0,,9.7,25.8,159,1010,50,10,999,3.6,10,10,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T14:00:00,30,35.1,24,70.21,0,0,,0,,12.6,25.9,170,1009,50.2,10,874,3.1,9,30,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T15:00:00,29,34.6,25,78.87,0,0,,,,12.6,27.6,171,1009,50.2,10,459,1.7,5,30,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T16:00:00,28,32,24,78.79,0,0,,0,,11.5,29.3,170,1009,49.8,10,226,0.8,2,30,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T17:00:00,27,30.1,24,83.54,0,0,,0,,10.1,22.2,160,1010,89.2,10,68,0.2,1,30,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T18:00:00,25.8,25.8,24.1,90.18,0,0,,0,,8.6,20.5,130,1010.5,89.2,12.9,53,0.2,1,30,Partially cloudy,partly-cloudy-day,"SBRJ,SBGL,SBAF,83748099999,F0496,83746099999,83755099999"
rio de janeiro city,2022-03-15T19:00:00,26,26,24,88.66,0,0,,0,,7.6,16.6,150,1011,89.2,10,182,0.7,0,30,Partially cloudy,partly-cloudy-night,"SBRJ,SBGL,SBAF,83748099999,83746099999,83755099999"
rio de janeiro city,2022-03-15T20:00:00,26,26,24,88.7,0,0,rain,0,,2.2,16.5,159,1011,89.2,10,146,0.5,0,10,Partially cloudy,partly-cloudy-night,"SBRJ,SBGL,83741099999,83746099999,SBSC,83755099999"
rio de janeiro city,2022-03-15T21:00:00,26,26,24,88.7,0,0,,,,4.7,11.2,140,1012,89.2,10,121,0.4,0,10,Partially cloudy,partly-cloudy-night,"SBRJ,SBGL,83741099999,83746099999,SBSC,83755099999"
rio de janeiro city,2022-03-15T22:00:00,25,25,24,94.07,0,0,,0,,4,9.3,129,1012,89.2,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"SBRJ,SBGL,83741099999,83746099999,SBSC,83755099999"
rio de janeiro city,2022-03-15T23:00:00,25,25,24,94.07,0,0,,0,,2.9,5.4,109,1012,50.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"SBRJ,SBGL,83741099999,83746099999,SBSC,83755099999"
