name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york city,2022-12-15T00:00:00,0.7,-2.6,-6.3,59.76,0,0,,0,0,25.9,10.4,360,1023.5,23.8,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
new york city,2022-12-15T01:00:00,0.7,-3.2,-6.1,60.38,0,0,,0,0,27.7,13.1,360,1023.5,23.8,16,218,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
new york city,2022-12-15T02:00:00,0.7,-2.7,-6.1,60.38,0,0,,0,0,25.9,10.8,15,1023.8,23.8,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
new york city,2022-12-15T03:00:00,0.7,-1.8,-6,60.99,0,0,,0,0,25.9,7.4,10,1023.3,23.8,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
new york city,2022-12-15T04:00:00,1.3,-1.2,-5.5,60.64,0,0,,0,0,25.9,8,13,1023.7,26.7,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
new york city,2022-12-15T05:00:00,1.3,-1.3,-5,62.84,0,0,,0,0,22.3,8.4,55,1023.6,26.7,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
new york city,2022-12-15T06:00:00,1.8,-1.2,-3.8,65.95,0,0,,0,0,22.3,10.3,52,1024.3,26.7,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
new york city,2022-12-15T07:00:00,2.2,-1.5,-3.2,67.66,0,0,,0,0,22.3,13.9,52,1024.7,23.8,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
new york city,2022-12-15T08:00:00,2.2,-1.9,-2.8,69.52,0,0,,0,0,29.5,16.3,47,1024.7,46.6,16,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,72503014732"
new york city,2022-12-15T09:00:00,2.9,-0.7,-1.7,72.27,0,0,,0,0,20.5,13.9,47,1024.7,63.4,16,48,0.2,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,72503014732"
new york city,2022-12-15T10:00:00,3.5,-0.7,-1.2,71.69,0,0,,0,0,35.3,19.1,70,1023.9,46.6,16,63,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,72503014732"
new york city,2022-12-15T11:00:00,3.9,-0.8,-0.6,72.46,0,0,,0,0,29.5,23.3,60,1023.3,91.8,16,63,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
new york city,2022-12-15T12:00:00,4,-0.1,-0.2,74.28,0,0,,0,0,29.5,19.3,61,1022.7,100,16,54,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
new york city,2022-12-15T13:00:00,4,0,0.3,76.87,0,0,,0,0,31.3,18.5,75,1021.3,100,16,32,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
new york city,2022-12-15T14:00:00,4.4,0.4,0.5,75.91,0,0,,0,0,27.7,18.6,65,1020.5,100,16,21,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
new york city,2022-12-15T15:00:00,4,0,1.4,83.41,0.447,100,rain,0,0,29.5,18.6,63,1019,100,12.3,17,0.1,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F8726,KNYC,72503014732"
new york city,2022-12-15T16:00:00,4.7,0.8,2.5,85.93,1.387,100,rain,0,0,38.9,19.5,63,1019.2,100,8.5,5,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F8726,KNYC,72503014732"
