name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york city,2022-03-15T00:00:00,8.4,5.8,-0.7,52.58,0,0,,0,0,33.5,16.4,240,1027.3,1.5,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2022-03-15T01:00:00,8.4,6.8,-0.7,52.69,0,0,,0,0,31,9.6,258,1027,1.5,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2022-03-15T02:00:00,7.9,5.7,-0.1,56.84,0,0,,0,0,25.9,12.9,279,1027,0.8,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2022-03-15T03:00:00,7.9,5.9,-0.7,54.48,0,0,,0,0,17.6,11.2,259,1026.6,0.8,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2022-03-15T04:00:00,7.3,5.5,-0.7,56.86,0,0,,0,0,13,9.4,249,1026,0.8,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2022-03-15T05:00:00,6.8,4.9,-0.8,58.6,0,0,,0,0,14,9.6,249,1025.7,0.8,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2022-03-15T06:00:00,6.8,4.9,-0.7,58.68,0,0,,0,0,16.9,9.7,267,1025.7,0.8,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2022-03-15T07:00:00,6.8,4.9,-0.1,61.33,0,0,,0,0,14,9.4,268,1025.6,0.8,16,6,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2022-03-15T08:00:00,6.8,4.9,-0.1,61.43,0,0,,0,0,9.4,9.5,269,1025.6,1.5,16,38,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2022-03-15T09:00:00,7.9,6.6,-0.7,54.44,0,0,,0,0,18,7.8,250,1025.4,1.5,16,228,0.8,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2022-03-15T10:00:00,10.1,10.1,-0.1,49.28,0,0,,0,0,16.9,5.3,215,1025.3,1.5,16,498,1.8,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
