name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
london city,2022-06-15T00:00:00,17,17,8.9,58.73,0,0,,0,0,14.4,9.9,148,1018.7,0,22.3,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
london city,2022-06-15T01:00:00,15.1,15.1,8.6,64.98,0,0,,0,0,8.3,7.3,162,1018.5,0,22.3,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
london city,2022-06-15T02:00:00,14.5,14.5,8.4,66.42,0,0,,0,0,5.4,5.2,176,1018.4,0,20.7,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
london city,2022-06-15T03:00:00,13.1,13.1,8.2,72.11,0,0,,0,0,1.8,4.3,21,1018.3,0,19.2,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
london city,2022-06-15T04:00:00,12.4,12.4,8.6,77.41,0,0,,0,0,1.1,3.1,6,1018.4,0,15.8,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
london city,2022-06-15T05:00:00,12.5,12.5,9.2,80.73,0,0,,0,0,1.1,2.4,13,1018.4,0,11.2,11,0,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T06:00:00,12.5,12.5,9.8,83.35,0,0,,0,0,2.5,2.9,6,1018.3,0,17.7,42,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T07:00:00,14.4,14.4,11.1,80.68,0,0,,0,0,7.9,3.6,53,1018.4,0,14.3,62,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T08:00:00,16.8,16.8,11.2,69.19,0,0,,0,0,9,4.8,85,1018.4,0,17.7,76,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T09:00:00,19.6,19.6,11.6,59.84,0,0,,0,0,9.4,4.7,87,1018.9,0,19.2,543,2,5,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T10:00:00,21.5,21.5,10.6,49.86,0,0,,0,0,10.8,4.4,100,1019,0,10,689,2.5,7,,Clear,clear-day,"D5621,03672099999,03772099999,03770099999"
london city,2022-06-15T11:00:00,23.8,23.8,10.1,42.1,0,0,,0,0,14,8.6,163,1018.3,0,16.1,833,3,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T12:00:00,25.7,25.7,11.5,41.1,0,0,,0,0,13.7,9.3,193,1018.3,0,19.2,779,2.8,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T13:00:00,26,26,8.2,32.37,0,0,,0,0,15.5,11.7,223,1018.2,0,20.7,868,3.1,9,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T14:00:00,26.6,26.6,7.2,29.22,0,0,,0,0,17.6,11.2,243,1018.1,0,22.3,476,1.7,5,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T15:00:00,27.1,26.4,6.8,27.56,0,0,,0,0,19.4,8.1,281,1018.1,0,16.1,742,2.7,7,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T16:00:00,27,26.4,7.7,29.53,0,0,,0,0,24.1,10.3,245,1018,4.3,20.7,232,0.8,2,,Clear,clear-day,"03769099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T17:00:00,27.2,26.6,8,29.61,0,0,,0,0,23.8,11.7,227,1017.9,5.1,17.7,193,0.7,2,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T18:00:00,25.7,25.7,10.3,37.96,0,0,,0,0,23.4,12.1,261,1017.3,0,20.7,83,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T19:00:00,23.5,23.5,10.5,43.94,0,0,,0,0,27,14.4,278,1017.3,20.3,16.1,53,0.2,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T20:00:00,22.4,22.4,10.5,46.91,0,0,,0,0,24.5,14,272,1017.6,0,22.3,32,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T21:00:00,20.9,20.9,10.3,50.75,0,0,,0,0,24.1,13.3,156,1018.5,0,22.3,7,0,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T22:00:00,19.8,19.8,11,56.64,0,0,,0,0,21.2,9.4,319,1018.7,0,22.3,5,0,0,,Clear,clear-night,"03680099999,F6665,03672099999,03781099999,03772099999,03770099999"
london city,2022-06-15T23:00:00,17.9,17.9,11.1,64.37,0,0,,0,0,16.9,7.4,265,1019.4,0,22.3,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
