name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
nice city,2022-12-15T00:00:00,8.8,5.9,5.9,82.31,0,0,,0,0,25.2,19.8,332,1004.2,89.2,27.1,,,,,Partially cloudy,partly-cloudy-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-12-15T01:00:00,8.1,4.9,5.3,82.11,0,0,,0,0,28.7,21.6,329,1004.1,16,27.1,,,,,Clear,clear-night,"07684099999,LFMD,07690099999,LFMN,BATFR20,07675099999"
nice city,2022-12-15T02:00:00,7.8,4.6,5.1,83.22,0,0,,0,0,28.8,20.4,331,1004.4,16,27.2,,,,,Clear,clear-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-12-15T03:00:00,7.7,4.8,5.1,83.65,0,0,,0,0,30.7,17.3,330,1004.3,16,27.3,,,,,Clear,clear-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-12-15T04:00:00,7.6,4.1,4.9,82.96,0,0,,0,0,31.3,23.1,332,1004.1,16,27.3,,,,,Clear,clear-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-12-15T05:00:00,7.7,4.4,4.7,81.7,0,0,,0,0,28.7,20.9,332,1004.2,19.6,27.5,,,,,Clear,clear-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-12-15T06:00:00,7.8,4.5,4.3,78.32,0,0,,0,0,29,21.3,332,1004.5,20.5,28.1,,,,,Partially cloudy,partly-cloudy-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-12-15T07:00:00,7.9,4.9,4.3,78.33,0,0,,0,0,30.9,17.7,341,1004.5,95.3,27.6,,,,,Overcast,cloudy,"07684099999,LFMD,07690099999,16153099999,LFMN,07675099999"
nice city,2022-12-15T08:00:00,8.2,5.1,4.9,79.76,0,0,,0,0,30.9,19.9,342,1004.1,95.5,27.5,,,,,Overcast,cloudy,"07684099999,LFMD,07690099999,16153099999,LFMN,07675099999"
nice city,2022-12-15T09:00:00,9.9,7.7,5.1,72.05,0,0,,0,0,25.3,15.7,346,1003.2,95.3,15.7,9,0,0,,Overcast,cloudy,"07684099999,E5975,LFMD,07690099999,16153099999,LFMN,07675099999"
nice city,2022-12-15T10:00:00,10,10,7.1,82.25,0,0,,0,0,27.2,15.7,359,1003,95.3,5.2,5,0,0,,Overcast,cloudy,"07684099999,E5975,LFMD,07690099999,16153099999,LFMN,07675099999"
nice city,2022-12-15T11:00:00,9.2,6,8.1,92.71,5.958,100,rain,0,0,34.7,24.2,360,1001.9,99.6,3.9,12,0,0,,"Rain, Overcast",rain,"07684099999,E5975,LFMD,07690099999,16153099999,LFMN,07675099999"
nice city,2022-12-15T12:00:00,9.7,6.8,8.3,90.7,5.972,100,rain,0,0,48.6,23,17,1000.8,95.5,4,19,0.1,0,,"Rain, Overcast",rain,"07684099999,E5975,LFMD,07690099999,16153099999,LFMN,07675099999"
nice city,2022-12-15T13:00:00,9.2,6.8,8.7,96.57,3.148,100,rain,0,0,27.6,16.2,360,999.3,95.4,2.1,18,0.1,0,,"Rain, Overcast",rain,"07684099999,E5975,LFMD,07690099999,16153099999,LIMU,LFMN"
nice city,2022-12-15T14:00:00,12.5,12.5,11,90.22,5.007,100,rain,0,0,36.2,17.9,33,999,95.4,3.1,12,0,0,,"Rain, Overcast",rain,"07684099999,E5975,LFMD,07690099999,16153099999,LIMU,LFMN"
nice city,2022-12-15T15:00:00,12.4,12.4,11.4,93.63,4.014,100,rain,0,0,35.2,16.4,44,998.3,95.1,2.2,9,0,0,,"Rain, Overcast",rain,"07684099999,E5975,LFMD,07690099999,16153099999,LIMU,LFMN"
nice city,2022-12-15T16:00:00,10,8.2,9.1,94.47,8.666,100,rain,0,0,33.1,12.9,340,998,95.4,1.9,12,0,0,,"Rain, Overcast",rain,"07684099999,E5975,LFMD,07690099999,16153099999,LIMU,LFMN"
nice city,2022-12-15T17:00:00,9.9,7.9,9.1,94.89,7.036,100,rain,0,0,29.2,13.8,344,997.3,99.9,4.9,,,,,"Rain, Overcast",rain,"07684099999,LFMD,07690099999,16153099999,LIMU,LFMN"
nice city,2022-12-15T18:00:00,10.2,10.2,9.4,94.92,5.717,100,rain,0,0,34.8,18,339,997.2,95.1,1.6,,,,,"Rain, Overcast",rain,"07684099999,LFMD,07690099999,16153099999,LIMU,LFMN"
nice city,2022-12-15T19:00:00,10.1,10.1,9.3,94.52,3.943,100,rain,0,0,22.2,10,329,998.9,99.9,8.3,,,,,"Rain, Overcast",rain,"07684099999,LFMD,07690099999,16153099999,LIMU,LFMN"
nice city,2022-12-15T20:00:00,10.2,10.2,9.3,94.32,0.134,100,rain,0,0,21.8,13.3,352,999,100,12.7,,,,,"Rain, Overcast",rain,"07684099999,LFMD,07690099999,LFMN"
nice city,2022-12-15T21:00:00,9.9,8.1,9,94.25,0.773,100,rain,0,0,16.2,12.3,321,999.6,100,12.8,,,,,"Rain, Overcast",rain,"07684099999,LFMD,07690099999,LFMN"
nice city,2022-12-15T22:00:00,10,7.9,9,93.54,0,0,,0,0,25.2,14.8,73,1000.1,100,13.7,,,,,Overcast,cloudy,"07684099999,LFMD,07690099999,LFMN"
nice city,2022-12-15T23:00:00,10.1,10.1,9.1,93.51,0,0,,0,0,31.7,7.4,94.9,999.9,100,10,,,,,Overcast,cloudy,"LFMD,LFMN"
