name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
nice city,2022-03-15T00:00:00,15.1,15.1,7.1,58.6,0,0,,0,0,37.8,27.4,67,1031.1,89.6,22.7,,,,,Partially cloudy,partly-cloudy-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-03-15T01:00:00,14.8,14.8,8.7,66.81,0,0,,0,0,33.2,20.4,86,1031.2,61.8,22.8,,,,,Partially cloudy,partly-cloudy-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-03-15T02:00:00,14.7,14.7,8.7,67.32,0,0,,0,0,38.8,24.1,80,1031.1,62.5,22.8,,,,,Partially cloudy,partly-cloudy-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-03-15T03:00:00,14.8,14.8,7.7,62.41,0,0,,0,0,40,29.2,90,1030.7,63.5,22.8,,,,,Partially cloudy,partly-cloudy-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-03-15T04:00:00,14.2,14.2,7.8,65.18,0,0,,0,0,38.7,25.7,91,1030.5,61.8,22.8,,,,,Partially cloudy,partly-cloudy-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-03-15T05:00:00,14.5,14.5,7.6,63.16,0,0,,0,0,36.4,22.4,69,1030.5,60,22.6,,,,,Partially cloudy,partly-cloudy-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-03-15T06:00:00,13.7,13.7,8.4,70.1,0,0,,0,0,36.1,26.4,69,1030.6,60,22.2,,,,,Partially cloudy,partly-cloudy-night,"07684099999,LFMD,07690099999,LFMN,07675099999"
nice city,2022-03-15T07:00:00,13.7,13.7,8,68.29,0,0,,0,0,36.3,23.4,70,1031.2,60,22,10,0,0,,Partially cloudy,partly-cloudy-day,"07684099999,E5975,LFMD,07690099999,16153099999,LFMN,07675099999"
nice city,2022-03-15T08:00:00,14,14,6.1,58.76,0,0,,0,0,43.8,22.2,59,1031.4,90,22.3,49,0.2,0,,Partially cloudy,partly-cloudy-day,"07684099999,E5975,LFMD,07690099999,16153099999,LFMN,07675099999"
nice city,2022-03-15T09:00:00,14.7,14.7,7.1,60.17,0,0,,0,0,40.2,25.2,70,1031.5,90,22.3,152,0.5,2,,Partially cloudy,partly-cloudy-day,"07684099999,E5975,LFMD,07690099999,16153099999,LFMN,07675099999"
nice city,2022-03-15T10:00:00,14.8,14.8,7.7,62.38,0,0,,0,0,45.7,28.7,70,1032.1,90,22,232,0.8,2,,Partially cloudy,partly-cloudy-day,"07684099999,E5975,LFMD,07690099999,16153099999,LFMN,07675099999"
nice city,2022-03-15T11:00:00,14.9,14.9,6.8,58.4,0,0,,0,0,46,34.8,80,1032,90,22.3,297,1.1,3,,Partially cloudy,partly-cloudy-day,"07684099999,E5975,LFMD,07690099999,16153099999,LFMN,07675099999"
