name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
washington dc city,2022-03-15T00:00:00,7.6,5.3,1.4,64.98,0,0,,0,0,15.5,12.5,192,1028.7,24.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T01:00:00,7.7,5.2,0.5,60.2,0,0,,0,0,18.7,14.4,189,1028.2,24.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T02:00:00,7.7,6.4,-0.7,55.4,0,0,,0,0,18.4,7.8,193,1027.8,24.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T03:00:00,7,4.6,-0.7,58.26,0,0,,0,0,14,12.2,202,1027.2,0,16,0,0,0,10,Clear,clear-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T04:00:00,6.5,4.3,-0.7,60.41,0,0,,0,0,13.3,10.6,193,1026.2,0,16,0,0,0,10,Clear,clear-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T05:00:00,5.9,3.6,-0.1,65.52,0,0,,0,0,8.6,10.9,195,1025.8,24.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T06:00:00,6.4,6.4,-0.1,63.04,0,0,,0,0,4,0.7,343,1025.9,79.3,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T07:00:00,5.8,4.8,-0.1,65.71,0,0,,0,0,7.6,5.6,223,1026,44.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T08:00:00,5.9,5,0.5,68.24,0,0,,0,0,6.1,5.5,215,1026,44.6,16,17,0.1,0,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T09:00:00,7.3,6,2.1,69.34,0,0,,0,0,9.7,7.7,189,1025.7,79.3,16,41,0.1,0,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
