name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
washington dc city,2022-09-15T00:00:00,21,21,15,68.66,0,0,,0,0,11.5,7.1,341,1019.8,0,16,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington dc city,2022-09-15T01:00:00,19.7,19.7,15.6,77.01,0,0,,0,0,9,7.1,360,1019.8,0,16,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington dc city,2022-09-15T02:00:00,18.7,18.7,15,78.75,0,0,,0,0,13.3,9,347,1019.7,0,16,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington dc city,2022-09-15T03:00:00,19.2,19.2,14.9,76.34,0,0,,0,0,18.4,14.2,339,1019.8,0,16,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington dc city,2022-09-15T04:00:00,19.3,19.3,15,76.12,0,0,,0,0,21.2,16.2,339,1020,0,16,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington dc city,2022-09-15T05:00:00,19.3,19.3,14.9,75.87,0,0,,0,0,19.4,20,330,1020.1,0,16,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington dc city,2022-09-15T06:00:00,18.8,18.8,15,78.26,0,0,,0,0,18.4,14.5,348,1020.6,0,16,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington dc city,2022-09-15T07:00:00,18.8,18.8,15,78.5,0,0,,0,0,13.7,9.4,9,1021.4,47.1,16,12,0,0,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T08:00:00,19.3,19.3,15.6,79.02,0,0,,0,0,13,10.9,358,1022.2,47.1,16,56,0.2,1,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T09:00:00,21.1,21.1,15.6,70.77,0,0,,0,0,25.6,21.9,330,1022.3,25.7,16,341,1.2,3,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T10:00:00,23.3,23.3,16.6,66.17,0,0,,0,0,30.6,20.3,340,1022.6,25.7,16,504,1.8,5,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T11:00:00,24.9,24.9,16.6,60.05,0,0,,0,0,27.7,18.2,340,1022.6,26.7,16,661,2.4,7,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T12:00:00,26.1,26.1,15.6,52.67,0,0,,0,0,27.7,21.7,331,1022.2,48,16,353,1.3,4,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T13:00:00,27.1,27.6,16.1,50.96,0,0,,0,0,31.5,18.3,360,1021.9,85.2,16,830,3,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T14:00:00,27.7,28,15.6,47.53,0,0,,0,0,23,20,352,1021.6,48.5,16,149,0.5,1,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T15:00:00,27.7,27.8,14.9,45.47,0,0,,0,0,29.5,14.4,351,1021,25.7,16,705,2.5,7,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T16:00:00,26.2,26.2,14.3,47.95,0,0,,0,0,10.8,13.4,332,1020.7,84.2,16,536,1.9,5,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T17:00:00,26.1,26.1,14.9,49.89,0,0,,0,0,14.4,13.1,331,1020.6,47.1,16,380,1.4,4,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T18:00:00,25.6,25.6,14.2,49.26,0,0,,0,0,13,11.4,39,1020.7,83.7,16,135,0.5,1,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T19:00:00,24.3,24.3,13.2,50.19,0,0,,0,0,15.1,16.2,39,1021.2,47.1,16,30,0.1,0,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,AS365,KADW,KDAA"
washington dc city,2022-09-15T20:00:00,22.6,22.6,12.2,51.74,0,0,,0,0,11.2,16,41,1021.8,25.7,16,1,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,D6279,KADW,KDAA"
washington dc city,2022-09-15T21:00:00,21.5,21.5,12.9,58.11,0,0,,0,0,11.5,9,78,1022.6,25.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington dc city,2022-09-15T22:00:00,20.4,20.4,12.3,59.79,0,0,,0,0,3.6,5.1,75,1023,25.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington dc city,2022-09-15T23:00:00,19.7,19.7,12.8,64.54,0,0,,0,0,4.7,7.1,56,1022.9,0,16,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
