name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
sydney city,2022-12-15T00:00:00,16,16,10,67.71,0,0,,0,0,39.6,7.8,183,1009,40,30,0,0,0,10,Partially cloudy,partly-cloudy-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-12-15T01:00:00,15.8,15.8,6.5,53.66,0,0,,0,0,40.3,10.4,251,1008.6,0,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-12-15T02:00:00,15.3,15.3,4.7,49.09,0,0,,0,0,40,11,247,1007.8,0,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-12-15T03:00:00,14.7,14.7,4.8,51.79,0,0,,0,0,37.4,10.9,240,1007.2,10,30,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-12-15T04:00:00,14,14,4.8,53.89,0,0,,0,0,30.2,9.9,250,1006.9,0,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-12-15T05:00:00,13.7,13.7,4.8,55.09,0,0,,0,0,37.8,12.1,244,1007.3,0.9,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-12-15T06:00:00,13.4,13.4,4.6,55.52,0,0,,0,0,42.5,8.9,265,1007.6,10,40,36,0.1,0,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-12-15T07:00:00,14.5,14.5,4.4,50.73,0,0,,0,0,40.7,16.5,241,1008.3,3,10,40,0.1,0,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-12-15T08:00:00,15.4,15.4,3.8,45.78,0,0,,0,0,37.4,22.4,242,1008.5,2.1,24.1,222,0.8,2,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-12-15T09:00:00,17,17,4,41.92,0,0,,0,0,32.8,32.8,230,1008,25,10,446,1.6,4,10,Partially cloudy,partly-cloudy-day,"D5330,YSRI,YSSY"
sydney city,2022-12-15T10:00:00,19.5,19.5,5.5,39.97,0,0,,0,0,30.2,20.8,207,1008.9,9.6,10,659,2.4,7,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
