name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
sydney city,2022-09-15T00:00:00,12.3,12.3,9,79.99,0,0,,0,0,11.5,4.8,311,1022.2,83,30,0,0,0,10,Partially cloudy,partly-cloudy-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-09-15T01:00:00,12.4,12.4,9.2,80.67,0,0,,0,0,11.5,5.6,340,1021.7,100,10,0,0,0,10,Overcast,cloudy,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-09-15T02:00:00,12,12,9.6,85.53,0,0,,0,0,11.2,5.4,315,1020.9,100,10,0,0,0,10,Overcast,cloudy,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-09-15T03:00:00,11.9,11.9,9.6,85.98,0,0,,0,0,8.6,3.9,326,1020.2,91.5,30,0,0,0,10,Overcast,cloudy,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-09-15T04:00:00,12.1,12.1,9.5,83.63,0,0,,0,0,16.2,3.2,306,1019.2,100,10,0,0,0,10,Overcast,cloudy,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-09-15T05:00:00,12,12,9.2,83.14,0,0,,0,0,19.1,3.3,304,1018.9,100,10,0,0,0,10,Overcast,cloudy,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-09-15T06:00:00,12.1,12.1,9.9,86.47,0,0,,0,0,19.4,5.4,318,1019.7,100,20,2,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T07:00:00,11.7,11.7,10.2,90.49,0,0,,0,0,20.2,8.7,315,1019.2,100,10,62,0.2,1,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T08:00:00,12.9,12.9,11,88.26,0,0,,0,0,18,7.7,295,1018.7,86,24.1,108,0.4,1,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T09:00:00,13.7,13.7,10.7,82.08,0.017,100,rain,0,0,16.2,10.6,304,1017.9,98.5,25,138,0.5,1,10,"Rain, Overcast",rain,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T10:00:00,15.3,15.3,12.1,80.98,0,0,,0,0,15.1,12.7,324,1017.4,100,24.1,358,1.3,4,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T11:00:00,17.4,17.4,11.9,70.19,0,0,rain,0,0,18.4,10.8,308,1016.4,100,18.8,317,1.1,3,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T12:00:00,16.9,16.9,11.3,69.42,0,0,rain,0,0,7.2,11,336,1015,90,25,207,0.7,2,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T13:00:00,17,17,11.6,70.46,0,0,rain,0,0,14.8,14.2,335,1013.8,100,10,238,0.9,2,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T14:00:00,15.7,15.7,12.1,79.51,0,0,rain,0,0,17.3,15,336,1013.2,100,24.1,50,0.2,1,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T15:00:00,13.9,13.9,12.6,92.08,2.079,100,rain,0,0,17.3,11.8,350,1012.7,100,7.6,24,0.1,0,10,"Rain, Overcast",rain,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T16:00:00,14.7,14.7,13.7,93.78,0,0,rain,0,0,19.8,16,30,1011.1,99.6,10,149,0.5,1,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T17:00:00,15.9,15.9,12.7,81.3,0,0,rain,0,0,25.6,20.5,30,1010.3,100,23.6,15,0.1,0,10,Overcast,cloudy,"94767099999,D5330"
sydney city,2022-09-15T18:00:00,14.4,14.4,13.4,93.98,0,0,rain,0,0,37.4,10,354,1010.5,100,7.3,2,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-09-15T19:00:00,14.3,14.3,13.8,96.41,0,0,rain,0,0,36,10,43,1009.7,100,9,0,0,0,10,Overcast,cloudy,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-09-15T20:00:00,14.2,14.2,13.9,97.54,0,0,rain,0,0,35.3,11,64,1008.7,100,10,0,0,0,10,Overcast,cloudy,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-09-15T21:00:00,14.4,14.4,14.1,98.25,10.777,100,rain,0,0,41.4,8.5,341,1008.9,100,6.3,0,0,0,10,"Rain, Overcast",rain,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
