name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
sydney city,2022-06-15T00:00:00,8.8,8.1,7.1,88.88,0,0,,0,0,22.7,5.9,325,1021.2,0,17.1,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T01:00:00,8.2,7.6,6.8,90.66,0,0,,0,0,24.5,5.5,306,1020.8,0,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T02:00:00,8.2,7.6,6.8,90.75,0,0,,0,0,24.8,5.5,305,1020.5,0.1,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T03:00:00,7.5,6.4,6.1,90.72,0,0,,0,0,25.2,6.7,333,1020,5.4,25,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T04:00:00,6.9,6,5.8,93.03,0,0,,0,0,26.6,5.5,310,1019.5,5,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T05:00:00,6.6,5.3,5.8,94.82,0,0,,0,0,24.5,6.8,333,1019.5,5,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T06:00:00,6.3,5.5,5.3,93.14,0,0,,0,0,20.9,5.4,342,1019.5,10,25,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T07:00:00,6.1,4.6,5.3,94.65,0,0,,0,0,19.4,7.4,305,1019.8,27.1,10,8,0,0,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T08:00:00,6.6,5.2,5.7,93.61,0,0,,0,0,22,7.6,324,1020.4,0,10,9,0,0,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T09:00:00,9.1,7.8,7.3,88.61,0,0,,0,0,20.2,8.7,312,1020.5,10,25,144,0.5,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T10:00:00,11.6,11.6,7.4,75.75,0,0,,0,0,22.7,14.3,311,1020.7,0,10,208,0.7,2,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T11:00:00,14.2,14.2,7.5,63.79,0,0,,0,0,24.5,14.1,315,1020.1,0,10,408,1.5,4,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T12:00:00,16.2,16.2,7,54.55,0,0,,0,0,24.1,11.5,314,1018.8,10,30,485,1.7,5,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T13:00:00,18.6,18.6,6.4,44.84,0,0,,0,0,22.3,13.8,314,1017.8,0,10,480,1.7,5,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T14:00:00,19.6,19.6,4.8,37.8,0,0,,0,0,20.9,12.4,284,1017.2,0,10,382,1.4,4,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T15:00:00,20.8,20.8,4.5,34.27,0,0,,0,0,19.8,5.6,297,1016.9,10,35,224,0.8,2,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T16:00:00,18.2,18.2,6.1,45.02,0,0,,0,0,21.6,1.2,330,1016.9,0,10,75,0.3,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T17:00:00,15.5,15.5,8.3,62.28,0,0,,0,0,22,4.4,43,1017,5,10,16,0.1,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
sydney city,2022-06-15T18:00:00,14.3,14.3,5.6,56.12,0,0,,0,0,28.8,4.2,19,1017.3,5,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T19:00:00,13.4,13.4,4.9,56.56,0,0,,0,0,30.2,10,310,1017.5,4.8,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T20:00:00,12.9,12.9,5,58.9,0,0,,0,0,28.4,9.5,316,1017.8,0,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T21:00:00,13.5,13.5,5.9,60.19,0,0,,0,0,25.9,8.7,315,1018.1,80.9,25,0,0,0,10,Partially cloudy,partly-cloudy-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T22:00:00,12.8,12.8,6,63.62,0,0,,0,0,25.2,8.6,315,1018.2,5,10,0,0,0,10,Clear,clear-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
sydney city,2022-06-15T23:00:00,13,13,5.6,60.89,0,0,,0,0,21.6,7.6,307,1018.2,35.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"947,670,999,999,476,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
