name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
auckland city,2022-09-15T00:00:00,8.7,8.7,6.8,87.61,0,0,,0,0,5,4.8,173,1019.2,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T01:00:00,7,5.6,5.9,92.23,0,0,,0,0,4.3,7.6,20,1019.2,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T02:00:00,7.4,7.4,6.1,91.27,0,0,,0,0,3.6,4.2,46,1019.1,50,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T03:00:00,7.6,7.6,6.6,93.42,0,0,,0,0,2.9,3.6,70,1018.2,11.5,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T04:00:00,6.6,6.6,5.5,92.9,0,0,,0,0,2.2,3,70,1017.7,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T05:00:00,5.7,5.7,5.1,96,0,0,,0,0,2.5,4.2,43,1017.3,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T06:00:00,5.7,4.4,4.8,93.79,0,0,,0,0,2.9,6.7,77,1017.7,90,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T07:00:00,7.9,7.2,6.8,93.19,0,0,,0,0,2.5,5.6,47,1018.2,94.5,6.9,107,0.4,1,10,Overcast,cloudy,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T08:00:00,9.5,9.5,7.5,87.18,0,0,,0,0,2.9,4.8,80,1018.2,56.7,13.7,273,1,3,10,Partially cloudy,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T09:00:00,12.1,12.1,8.2,77.09,0,0,rain,0,0,5,3.8,131,1018.1,90,13.7,606,2.2,6,10,Partially cloudy,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T10:00:00,12.3,12.3,5,60.98,0,0,rain,0,0,9.4,6.2,230,1017.7,94.5,13.7,187,0.7,2,10,Overcast,cloudy,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T11:00:00,13.4,13.4,4.3,53.96,0,0,rain,0,0,10.1,7.6,223,1017.2,40.6,13.7,343,1.2,3,10,Partially cloudy,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T12:00:00,13.9,13.9,5.4,56.69,0.967,100,rain,0,0,12.2,8.2,227,1016.3,0,10,999,3.6,10,10,Rain,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T13:00:00,14.5,14.5,5.9,56.36,0,0,,0,0,14.4,13,233,1015.7,30,10,304,1.1,3,10,Partially cloudy,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T14:00:00,15,15,5.5,52.94,0,0,,0,0,16.6,22.3,230,1015.1,0,13.7,1030,3.7,10,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T15:00:00,14.5,14.5,6,56.63,0,0,,0,0,17.3,21.7,230,1014.3,0,13.7,156,0.6,2,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T16:00:00,13.7,13.7,6.1,60.01,0,0,,0,0,19.1,24.1,230,1014.2,0,13.7,247,0.9,2,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T17:00:00,13.1,13.1,6.5,64.1,0,0,,0,0,20.9,22.3,223,1014.2,30,13.7,195,0.7,2,10,Partially cloudy,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T18:00:00,12.1,12.1,5.5,63.81,0,0,,0,0,22.7,19.8,223,1014.3,11.5,13.7,13,0,0,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-09-15T19:00:00,11.1,11.1,5.9,70.01,0,0,,0,0,17.3,15.9,217,1014.2,11.5,13.7,1,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T20:00:00,10.9,10.9,5.9,71.36,0,0,,0,0,15.5,13,223,1014.6,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T21:00:00,10,9.3,6.8,80.79,0,0,,0,0,19.1,6.8,190,1015.1,27.7,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T22:00:00,10.4,10.4,6.1,74.71,0,0,,0,0,19.8,14.8,220,1015.1,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-09-15T23:00:00,10.9,10.9,5.5,69.26,0,0,,0,0,16.9,14.1,220,1015.3,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
