name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
auckland city,2022-03-15T00:00:00,18.9,18.9,15.8,82.49,0,0,,0,0,16.6,12.8,200,1019.1,0,13.7,4,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-03-15T01:00:00,17.8,17.8,15,83.76,0,0,,0,0,14,9.2,170,1019.1,0,13.7,4,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-03-15T02:00:00,16.8,16.8,14,83.85,0,0,,0,0,12.2,7.4,220,1018.4,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-03-15T03:00:00,17,17,15.1,88.75,0,0,,0,0,11.2,5.3,170,1018.3,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-03-15T04:00:00,16.8,16.8,15,89.16,0,0,,0,0,11.2,7.4,120,1018.2,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-03-15T05:00:00,15,15,14,93.79,0,0,,0,0,9.7,3.5,90,1018.2,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-03-15T06:00:00,15.8,15.8,14.8,93.83,0,0,,0,0,6.1,3.5,120,1018.2,0,13.7,0,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-03-15T07:00:00,15,15,13.9,93.13,0,0,,0,0,6.1,3.5,100,1018.1,27.7,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-03-15T08:00:00,15.9,15.9,14.1,89.1,0,0,,0,0,8.3,5.3,120,1018.5,89.1,13.7,33,0.1,0,10,Partially cloudy,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T09:00:00,17.9,17.9,15.1,83.36,0,0,,0,0,11.9,3.5,110,1019,50,13.7,198,0.7,2,10,Partially cloudy,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T10:00:00,19.1,19.1,15,76.67,0,0,,0,0,10.4,9.2,150,1019.1,0,13.7,440,1.6,4,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T11:00:00,21,21,15,68.18,0,0,,0,0,10.1,7.4,200,1019.1,0,13.7,652,2.3,7,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T12:00:00,22.1,22.1,15.8,67.48,0,0,,0,0,9,11,230,1018.5,0,13.7,667,2.4,7,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T13:00:00,23.8,23.8,15,57.53,0,0,,0,0,8.3,9.2,230,1018.2,0,13.7,408,1.5,4,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T14:00:00,24.8,24.8,14.1,51.52,0,0,,0,0,7.2,14.5,240,1018,0,13.7,427,1.5,4,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T15:00:00,24.9,24.9,14,50.93,0,0,,0,0,6.8,18.1,240,1017.3,0,13.7,597,2.1,6,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T16:00:00,25,25,15.8,56.66,0,0,,0,0,7.6,18.1,250,1017,0,13.7,909,3.3,9,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T17:00:00,24.8,24.8,17,61.82,0,0,,0,0,8.3,23.7,230,1016.5,0,10,273,1,3,10,Clear,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T18:00:00,23.1,23.1,17.1,68.76,0,0,,0,0,7.9,20.2,230,1017.1,89.1,13.7,472,1.7,5,10,Partially cloudy,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T19:00:00,21.9,21.9,15.8,68.4,0,0,,0,0,4.7,16.3,240,1017.4,89.1,13.7,96,0.3,1,10,Partially cloudy,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T20:00:00,20.1,20.1,15.8,76.27,0,0,,0,0,3.6,14.5,230,1018,50,13.7,15,0.1,0,10,Partially cloudy,partly-cloudy-night,"93119099999,NZAA,93129099999,93110099999,C4778"
auckland city,2022-03-15T21:00:00,19.9,19.9,16,78.4,0,0,,0,0,5,11,200,1018.4,0,13.7,9,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-03-15T22:00:00,19,19,15.1,78.1,0,0,,0,0,9,7.4,220,1019.1,0,13.7,6,0,0,10,Clear,clear-night,"93119099999,NZAA,93129099999,93110099999"
auckland city,2022-03-15T23:00:00,19.8,19.8,15.9,78.26,0,0,,0,0,14,3.5,230,1019.3,89.1,13.7,4,0,0,10,Partially cloudy,partly-cloudy-night,"93119099999,NZAA,93129099999,93110099999"
