name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Boston city,2022-03-15T00:00:00,6.2,2.8,-1.2,59.26,0,0,,0,0,27.7,18.2,200,1025.2,96.5,16,0,0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-03-15T01:00:00,7.2,3.7,-2.1,51.46,0,0,,0,0,33.5,22.1,210,1024.3,96.5,16,0,0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-03-15T02:00:00,6.7,2.9,-1.6,55.1,0,0,,0,0,39.6,23.9,210,1024.2,96.5,16,0,0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-03-15T03:00:00,7.2,3.4,-1.1,55.3,0,0,,0,0,38.2,25.5,220,1023.6,85.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-03-15T04:00:00,6.7,2.9,-0.7,59.24,0,0,,0,0,34.6,23.9,220,1023.1,85.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-03-15T05:00:00,6.7,3.7,-0.7,59.24,0,0,,0,0,30.6,16.3,230,1023.1,96.5,16,0,0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-03-15T06:00:00,7.8,4.9,-1.1,53.11,0,0,,0,0,24.1,18,239,1023,96.5,16,0,0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-03-15T07:00:00,7.2,3.9,-1.1,55.37,0,0,,0,0,27.4,20.1,220,1022.7,87.2,16,11,0,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T08:00:00,7.8,4.9,-1.1,53.08,0,0,,0,0,29.2,18,230,1023.4,86.4,16,38,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T09:00:00,8.9,6.3,-1.1,49.54,0,0,,0,0,25.2,16.4,250,1023.7,85.5,16,141,0.5,1,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T10:00:00,11.2,11.2,-0.6,44,0,0,,0,0,24.8,11.1,240,1023.9,85.5,16,366,1.3,4,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T11:00:00,13.4,13.4,0,39.84,0,0,,0,0,18.4,9.3,238,1023.9,85.5,16,458,1.6,5,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T12:00:00,13.9,13.9,-0.6,36.73,0,0,,0,0,9.7,5.5,330,1023.4,85.5,16,543,2,5,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T13:00:00,13.5,13.5,0.6,41.49,0,0,,0,0,13.7,12.8,121,1022.8,85.5,16,607,2.2,6,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T14:00:00,12.4,12.4,2.1,49.62,0,0,,0,0,24.5,21.7,69,1022.3,85.5,16,567,2,6,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T15:00:00,10.3,10.3,1.6,55.17,0,0,,0,0,31.7,23.5,70,1021.9,87.4,16,531,1.9,5,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T16:00:00,9,5.8,1.1,57.61,0,0,,0,0,30.6,23.9,80,1021.7,85.9,16,350,1.3,4,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T17:00:00,7.4,3.9,1.7,67.07,0,0,,0,0,29.5,22.2,100,1021.2,86.9,16,136,0.5,1,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T18:00:00,6.9,3.6,2.1,71.81,0,0,,0,0,27.7,18.3,90,1021.1,85.5,16,63,0.2,1,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T19:00:00,5.8,3.3,3.2,83.76,0,0,,0,0,27,11.2,71,1021.2,97.3,16,22,0.1,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-03-15T20:00:00,5.7,2.7,3.7,87.13,0,0,,0,0,28.1,14.8,80,1021.1,97.8,16,0,0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-03-15T21:00:00,6.2,3.6,3.8,84.41,0,0,,0,0,27.4,12.8,69,1021.1,97.4,16,0,0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-03-15T22:00:00,6.2,3.9,3.8,84.64,0,0,,0,0,21.6,11.1,19,1021.2,100,16,0,0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-03-15T23:00:00,6.2,3.6,3.8,84.83,0,0,,0,0,19.4,12.8,49,1020.6,99.1,16,0,0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
