name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Boston city,2022-06-15T00:00:00,22,22,11.2,50.34,0,0,,0,0,18.7,14.2,350,1013.4,26.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-06-15T01:00:00,20.9,20.9,11.2,53.79,0,0,,0,0,19.4,14.2,360,1013.9,0,16,0,0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-06-15T02:00:00,19.2,19.2,12.2,64.11,0,0,,0,0,28.4,23.3,39,1014.8,26,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-06-15T03:00:00,17.8,17.8,13.3,75.09,0,0,,0,0,25.9,17.9,39,1015.3,25.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-06-15T04:00:00,16.7,16.7,13.3,80.59,0,0,,0,0,17.3,10.9,10,1015.9,0,16,0,0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-06-15T05:00:00,16.1,16.1,13.3,83.47,0,0,,0,0,17.6,10.9,20,1016.9,0,16,0,0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-06-15T06:00:00,16.7,16.7,13.8,83.15,0,0,,0,0,21.2,12.7,39,1017.8,25.6,16,23,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T07:00:00,17.3,17.3,14.3,83.07,0,0,,0,0,26.3,12.9,40,1018.5,87.2,16,62,0.2,1,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T08:00:00,17.9,17.9,14.3,79.77,0,0,,0,0,21.6,14.8,69,1018.7,88.3,16,127,0.5,1,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T09:00:00,17.9,17.9,14.3,79.77,0,0,,0,0,18,14.7,70,1019.4,88.8,16,206,0.7,2,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T10:00:00,18.9,18.9,14.3,74.71,0,0,,0,0,18.7,22,69,1019.9,87.5,16,290,1,3,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T11:00:00,19.5,19.5,13.8,69.99,0,0,,0,0,18.7,20.4,89,1019.9,87.5,16,517,1.9,5,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T12:00:00,19.5,19.5,12.9,65.54,0,0,,0,0,18.4,18.3,80,1020.7,86.9,16,581,2.1,6,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T13:00:00,19.5,19.5,13.8,69.64,0,0,,0,0,14.8,18.1,128,1021.1,86.9,16,588,2.1,6,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T14:00:00,19.5,19.5,13.8,69.48,0,0,,0,0,17.3,16.2,138,1021.4,27,16,589,2.1,6,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T15:00:00,20.2,20.2,13.8,66.79,0,0,,0,0,14.8,14.7,137,1021,49.1,16,489,1.8,5,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T16:00:00,20.2,20.2,12.8,62.71,0,0,,0,0,18.4,16.4,128,1020.6,49.1,16,434,1.6,4,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T17:00:00,20.1,20.1,13.3,64.76,0,0,,0,0,15.8,12.9,130,1020.2,85.5,16,207,0.7,2,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T18:00:00,20.7,20.7,11.1,54.2,0,0,,0,0,17.6,18.3,110,1020,85.9,16,269,1,3,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T19:00:00,19,19,10.6,58.41,0,0,,0,0,14.8,5.5,149,1021.1,85.5,16,71,0.3,1,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T20:00:00,19.4,19.4,8.4,48.96,0,0,,0,0,9,0.1,3,1021.3,85.5,16,20,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston city,2022-06-15T21:00:00,18.3,18.3,9.4,55.89,0,0,,0,0,10.1,9.1,90,1021.8,85.5,16,5,0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-06-15T22:00:00,17.2,17.2,11.1,67.57,0,0,,0,0,7.9,10.8,108,1022.1,25.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston city,2022-06-15T23:00:00,16.6,16.6,11.7,72.66,0,0,,0,0,10.4,10.8,167,1021.8,25.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
