name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
toronto city,2022-06-15T00:00:00,20.8,20.8,8.9,46.43,0,0,,0,0,16.2,14.4,71,1016.1,0,14.3,0,,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-06-15T01:00:00,20.3,20.3,8.3,45.96,0,0,,0,0,23.4,14.4,81,1016.4,0,14.3,0,,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-06-15T02:00:00,20.1,20.1,8.3,46.7,0,0,,0,0,26.6,17.8,61,1016,10,16.2,0,,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-06-15T03:00:00,19.2,19.2,8.7,50.88,0,0,,0,0,25.9,16,68,1015.9,0.9,14.3,0,,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-06-15T04:00:00,18.2,18.2,9.3,56.1,0,0,,0,0,22,15.9,58,1015.9,0.9,14.3,0,,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-06-15T05:00:00,19.1,19.1,9.3,53.19,0,0,,0,0,25.6,20,61,1015.7,30,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-06-15T06:00:00,18.7,18.7,10.1,57.37,0,0,,0,0,25.9,25,51,1015.9,0,14.3,16,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
toronto city,2022-06-15T07:00:00,18.9,18.9,11.6,62.25,0,0,,0,0,33.5,28.6,61,1016.7,7,14.3,76,0.3,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
toronto city,2022-06-15T08:00:00,19.6,19.6,12.7,64.31,0,0,,0,0,32.8,28.6,62,1016.4,51.2,16.2,7,0,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
toronto city,2022-06-15T09:00:00,19.4,19.4,12.4,63.82,0,0,,0,0,27.4,23.7,62,1016,50,14.3,62,0.2,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71508099999,F0888,CXTO,71265099999"
toronto city,2022-06-15T10:00:00,19.5,19.5,13.1,66.39,0,0,,0,0,33.8,30.9,52,1017.1,94,14.3,42,0.2,0,10,Overcast,cloudy,"71624099999,71508099999,F0888,CXTO,71265099999"
toronto city,2022-06-15T11:00:00,19.2,19.2,13.4,69.05,0.195,100,rain,0,0,33.1,29.1,70,1017,100,16.2,221,0.8,2,10,"Rain, Overcast",rain,"71624099999,71508099999,F0888,CXTO,71265099999"
toronto city,2022-06-15T12:00:00,21.3,21.3,14.3,64.38,0,0,,0,0,31.3,27.3,62,1016.8,100,14.3,749,2.7,7,10,Overcast,cloudy,"71624099999,71508099999,F0888,CXTO,71265099999"
toronto city,2022-06-15T13:00:00,20.9,20.9,13.9,64.23,0,0,,0,0,44.6,38.2,62,1016.8,100,14.3,550,2,6,10,Overcast,cloudy,"71624099999,71508099999,F0888,CXTO,71265099999"
toronto city,2022-06-15T14:00:00,21.7,21.7,15.2,66.53,0,0,,0,0,42.1,34.7,62,1015.9,99.7,16.2,262,0.9,3,10,Overcast,cloudy,"71624099999,71508099999,F0888,CXTO,71265099999"
toronto city,2022-06-15T15:00:00,21.5,21.5,14.5,64.28,0,0,,0,0,42.1,33,62,1015.1,100,14.3,167,0.6,2,10,Overcast,cloudy,"71624099999,71508099999,F0888,CXTO,71265099999"
toronto city,2022-06-15T16:00:00,22.8,22.8,15.3,62.59,0,0,,0,0,34.9,28.9,62,1014.2,100,14.3,198,0.7,2,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-06-15T17:00:00,23.9,23.9,16.3,62.38,0,0,,0,0,34.2,21.7,70,1014.3,100,16.2,54,0.2,1,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-06-15T18:00:00,23.9,23.9,16.2,61.94,0,0,,0,0,36,25.1,79,1013.8,0.9,14.3,39,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-06-15T19:00:00,23.7,23.7,16.5,64.13,0,0,,0,0,40.3,28.8,70,1013.5,0.9,14.3,25,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-06-15T20:00:00,22.1,22.1,14.9,63.88,0,0,,0,0,38.5,34.2,64,1013,0,16.2,12,0,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-06-15T21:00:00,20.9,20.9,15,69.05,0,0,,0,0,34.9,35.8,64,1012.6,0.9,14.3,8,0,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-06-15T22:00:00,20.7,20.7,15.1,70.28,0,0,,0,0,37.8,37.7,59,1012.8,0.9,14.3,0,,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-06-15T23:00:00,20.9,20.9,15.4,70.88,0,0,,0,0,33.8,17.9,62,1013.1,0,16.2,0,,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
