name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
toronto city,2022-09-15T00:00:00,13.8,13.8,6.9,63.13,0,0,,0,0,33.5,27.2,38,1022.7,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-09-15T01:00:00,13.5,13.5,7.6,67.67,0,0,,0,0,38.9,22.4,11,1023.3,0.9,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-09-15T02:00:00,12.2,12.2,7.1,70.95,0,0,,0,0,25.9,16.5,10,1023.9,0,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-09-15T03:00:00,11.9,11.9,6.3,68.51,0,0,,0,0,33.5,11.4,350,1024.4,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-09-15T04:00:00,11.8,11.8,5.7,66.42,0,0,,0,0,22.3,14.9,331,1024.9,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-09-15T05:00:00,11,11,6.1,71.74,0,0,,0,0,25.9,14.8,351,1025,0,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-09-15T06:00:00,11.1,11.1,6.1,71.59,0,0,,0,0,28.4,18.3,10,1025.6,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
toronto city,2022-09-15T07:00:00,11,11,5.4,68.78,0,0,,0,0,27,23.7,29,1026.2,0,14.3,5,0,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-09-15T08:00:00,11.3,11.3,5.6,68.15,0,0,,0,0,24.5,23.7,39,1026.6,10,16.2,27,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-09-15T09:00:00,12.9,12.9,5.7,61.67,0,0,,0,0,22,23.6,40,1026.7,0,14.3,65,0.2,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-09-15T10:00:00,14.5,14.5,5,53.04,0,0,,0,0,17.6,23.6,49,1026.9,0.9,14.3,497,1.8,5,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-09-15T11:00:00,15.8,15.8,4.4,46.58,0,0,,0,0,12.6,14.5,106,1027,10,16.2,612,2.2,6,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-09-15T12:00:00,17.3,17.3,4.9,43.86,0,0,,0,0,11.9,14.5,115,1026.8,0.9,14.3,682,2.5,7,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-09-15T13:00:00,17.1,17.1,6.3,48.82,0,0,,0,0,13.3,13,145,1026.4,0.9,14.3,149,0.5,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
toronto city,2022-09-15T14:00:00,17.6,17.6,6.8,49.15,0,0,,0,0,13.3,12.8,135,1026.2,30,16.2,82,0.3,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
