name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
johannesburg city,2022-06-15T00:00:00,9.4,7.7,6.4,81.54,0,0,,0,0,32.4,11.4,297,1019,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALA,68263599999,FAOR"
johannesburg city,2022-06-15T01:00:00,8.8,6.1,5,76.71,0,0,,0,0,38.5,18.4,217,1019.4,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALA,68263599999,FAOR"
johannesburg city,2022-06-15T02:00:00,7,3,3.7,79.41,0.8,100,rain,0,0,35.3,25.6,194,1019,31.1,10,0,0,0,10,"Rain, Partially cloudy",rain,"FALA,68263599999,68269099999,FAOR"
johannesburg city,2022-06-15T03:00:00,5.3,1.5,2,79.26,0,0,rain,0,0,30.6,19.3,199,1018.4,100,10,0,0,0,10,Overcast,cloudy,"FALA,68263599999,FAOR"
johannesburg city,2022-06-15T04:00:00,5.3,1.5,1.5,76.84,0,0,,0,0,29.5,19.3,177,1018,100,10,0,0,0,10,Overcast,cloudy,"FALA,68263599999,FAOR"
johannesburg city,2022-06-15T05:00:00,5.7,1.9,1.5,74.3,0,0,,0,0,23.8,21.5,202,1019.4,99.3,10,0,0,0,10,Overcast,cloudy,"FALA,68263599999,68269099999,68353099999,FAOR"
johannesburg city,2022-06-15T06:00:00,5.3,1.5,1,73.78,0,0,,0,0,26.3,19.5,181,1018.9,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALA,68263599999,FAOR"
johannesburg city,2022-06-15T07:00:00,4.3,0.2,0.4,75.94,0,0,,0,0,28.8,19.8,176,1019.4,27.6,10,7,0,0,10,Partially cloudy,partly-cloudy-day,"FALA,F0671,68263599999,FAOR"
johannesburg city,2022-06-15T08:00:00,5.5,2,1.1,73.22,1.988,100,rain,0,0,27.1,17.8,177,1020.4,30,11.4,165,0.6,2,10,"Rain, Partially cloudy",rain,"FALA,68263099999,F0671,68263599999,68269099999,FAOR"
johannesburg city,2022-06-15T09:00:00,7.3,3.7,0,59.8,0,0,,0,0,25.2,22.9,186,1020.4,2.8,10,336,1.2,3,10,Clear,clear-day,"FALA,F0671,68263599999,FAOR"
johannesburg city,2022-06-15T10:00:00,8.3,5.2,-1,51.94,0,0,,0,0,24.1,20.5,167,1021.4,0,10,475,1.7,5,10,Clear,clear-day,"FALA,F0671,68263599999,FAOR"
johannesburg city,2022-06-15T11:00:00,9.6,7.1,-2,44.28,0,0,,0,0,25.9,17.7,183,1021.4,0,11.4,577,2.1,6,10,Clear,clear-day,"FALA,68263099999,F0671,68263599999,68269099999,FAOR"
johannesburg city,2022-06-15T12:00:00,10.3,10.3,-2.6,40.46,0,0,,0,0,22.3,20.5,200,1020.4,0,10,622,2.2,6,10,Clear,clear-day,"FALA,F0671,68263599999,FAOR"
johannesburg city,2022-06-15T13:00:00,11.3,11.3,-3.6,35.14,0,0,,0,0,25.9,19,221,1019.4,0,10,612,2.2,6,10,Clear,clear-day,"FALA,F0671,68263599999,FAOR"
johannesburg city,2022-06-15T14:00:00,12.7,12.7,-3.8,31.56,0,0,,0,0,36.3,21.7,211,1019,0,11.4,538,1.9,5,10,Clear,clear-day,"FALA,68263099999,F0671,68263599999,FAOR"
johannesburg city,2022-06-15T15:00:00,12.7,12.7,-5,28.71,0,0,,0,0,27,22.6,214,1019,0,10,406,1.5,4,10,Clear,clear-day,"FALA,F0671,68263599999,FAOR"
johannesburg city,2022-06-15T16:00:00,11.3,11.3,-4.9,31.87,0,0,,0,0,25.9,24.1,196,1020,0,10,243,0.9,2,10,Clear,clear-day,"FALA,F0671,68263599999,FAOR"
johannesburg city,2022-06-15T17:00:00,10.5,10.5,-5.2,32.81,0,0,,0,0,27.1,22,207,1021,0,11.4,58,0.2,1,10,Clear,clear-day,"FALA,68263099999,F0671,68263599999,68269099999,FAOR"
johannesburg city,2022-06-15T18:00:00,7.8,5.5,-5.2,39.33,0,0,,0,0,25.2,13.2,196,1021,0,10,14,0.1,0,10,Clear,clear-night,"FALA,F0671,68263599999,FAOR"
johannesburg city,2022-06-15T19:00:00,6.8,4.5,-5.6,40.75,0,0,,0,0,25.2,11.9,207,1022,0,10,0,0,0,10,Clear,clear-night,"FALA,68263599999,FAOR"
johannesburg city,2022-06-15T20:00:00,5.4,2.8,-4.5,49.05,0,0,,0,0,13,11.7,190,1022.4,0,10,0,0,0,10,Clear,clear-night,"FALA,68263599999,68269099999,FAOR"
johannesburg city,2022-06-15T21:00:00,4.8,2,-4.5,50.98,0,0,,0,0,24.8,12.4,197,1022.9,1.2,10,0,0,0,10,Clear,clear-night,"FALA,68263599999,FAOR"
johannesburg city,2022-06-15T22:00:00,3.8,1.1,-4,56.49,0,0,,0,0,26.6,10.9,193,1023.4,0.3,10,0,0,0,10,Clear,clear-night,"FALA,68263599999,FAOR"
johannesburg city,2022-06-15T23:00:00,3,-0.6,-3.4,62.7,0,0,,0,0,13,14.1,196,1023.9,0,10,0,0,0,10,Clear,clear-night,"FALA,68263599999,68269099999,FAOR"
