name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris city,2022-06-15T00:00:00,20.3,20.3,9.9,51.19,0,0,,0,0,20.7,8.1,66,1016.9,0,25.2,,,,,Clear,clear-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-06-15T01:00:00,19.5,19.5,9.8,53.46,0,0,,0,0,17.9,7.6,50,1017,10,27,,,,,Clear,clear-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-06-15T02:00:00,18.8,18.8,10,56.57,0,0,,0,0,20.2,7.9,36,1016.7,10,25.9,,,,,Clear,clear-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-06-15T03:00:00,18,18,9.8,58.93,0,0,,0,0,17,7.4,35,1016.7,10,26.1,,,,,Clear,clear-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-06-15T04:00:00,17.2,17.2,10,62.38,0,0,,0,0,13,6.1,29,1016.5,10,24.8,,,,,Clear,clear-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-06-15T05:00:00,16.5,16.5,10.2,66.22,0,0,,0,0,14.8,5.8,10,1016.3,10,25.7,,,,,Clear,clear-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-06-15T06:00:00,16.3,16.3,10.7,69.08,0,0,,0,0,11.8,6,12,1016.4,87.1,25.1,5,0,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-06-15T07:00:00,17.3,17.3,11.3,68.04,0,0,,0,0,12.1,5.7,4,1016.5,72.6,23.3,16,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-06-15T08:00:00,18.4,18.4,11.2,63.13,0,0,,0,0,12.4,6.5,33,1016.5,40,23.1,19,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-06-15T09:00:00,20.9,20.9,11.9,56.23,0,0,,0,0,15.8,6.6,32,1016.6,40,21.4,26,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
