name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris city,2022-12-15T00:00:00,0.3,-2.4,-4.5,70.28,0,0,,0,0,17.2,7.9,36,1006.4,90,13,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T01:00:00,-0.4,-3.9,-4.7,72.99,0,0,,0,0,20.7,10.3,32,1006.5,89.5,12.8,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T02:00:00,-0.7,-4.3,-4.7,74.39,0,0,,0,0,19.5,10.5,28,1006.7,84.7,11.9,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T03:00:00,-1.7,-5.1,-5,78.09,0,0,,0,0,17.5,9.3,36,1007,72.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T04:00:00,-1.8,-4.9,-4.9,79.23,0,0,,0,0,18.1,8.2,28,1007.1,71.5,9.8,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T05:00:00,-2.1,-5.4,-4.8,82.13,0,0,,0,0,18.4,8.5,40,1006.8,77.7,9,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T06:00:00,-2.1,-5.6,-4.9,81.21,0,0,,0,0,18.2,9.3,21,1006.9,96.6,9.2,,,,,Overcast,cloudy,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T07:00:00,-2.2,-5.2,-5.2,79.85,0,0,,0,0,17.5,8,39,1007,88.5,10,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T08:00:00,-2,-5.8,-5.1,79.81,0,0,,0,0,20.9,10.1,27,1007.2,74.3,9.7,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T09:00:00,-2,-5.4,-5,80.4,0,0,,0,0,23.1,8.9,28,1007.8,88.4,9.1,7,0,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-12-15T10:00:00,-1.2,-4.4,-4.7,77.02,0,0,,0,0,22.5,8.9,24,1008.1,96.6,9.3,42,0.2,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-12-15T11:00:00,-0.2,-4.1,-4.7,71.56,0,0,,0,0,23,12.3,30,1008.5,95.3,10.2,37,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-12-15T12:00:00,1.1,-3.1,-4.6,65.66,0,0,,0,0,28.4,15.5,45,1007.6,96.6,11.3,40,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-12-15T13:00:00,1.2,-2.6,-4.5,65.84,0,0,,0,0,35.5,13.6,44,1006.8,91,11.7,51,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-12-15T14:00:00,2,-1.9,-4.8,60.83,0,0,,0,0,32.7,14.5,43,1006.2,90,12.6,26,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-12-15T15:00:00,1.6,-3.1,-4.8,62.53,0,0,,0,0,38.5,18.8,28,1006,35.8,14.4,81,0.3,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-12-15T16:00:00,1.5,-2.9,-6.2,56.35,0,0,,0,0,36.4,17.4,28,1006.2,42.9,18.1,14,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-12-15T17:00:00,1.1,-2.7,-8.6,48.6,0,0,,0,0,37.3,12.9,36,1007.1,45.8,21.3,7,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-12-15T18:00:00,1,-3.3,-5.6,61.02,0,0,,0,0,36.2,16.2,10,1007.6,32.9,18.9,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T19:00:00,0.9,-3.2,-3.7,71.25,0,0,,0,0,37.6,14.6,28,1008.1,54.5,17.7,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T20:00:00,0.6,-4.2,-3.5,73.78,0,0,,0,0,35.1,18.1,26,1008.5,33.2,16.6,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T21:00:00,0.3,-4.8,-4,72.85,0,0,,0,0,36.5,19.3,24,1009,42.9,15.9,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T22:00:00,-0.1,-4.5,-4.2,73.59,0,0,,0,0,35.5,15.1,33,1009.4,37.1,16.8,,,,,Partially cloudy,partly-cloudy-night,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-12-15T23:00:00,-0.4,-5.2,-4.4,74.38,0,0,,0,0,21.6,16.8,10,1008.3,0,10,,,,,Clear,clear-night,"LFPV,LFPO,LFPB"
