name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris city,2022-03-15T00:00:00,9.4,7.9,3.9,68.58,0,0,,0,0,20,10,110,1026.2,96.6,23.7,,,,,Overcast,cloudy,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-03-15T01:00:00,9.3,8.6,4,69.52,0,0,,0,0,18.1,6.3,92,1025.5,96.6,23.9,,,,,Overcast,cloudy,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-03-15T02:00:00,9.3,8.6,4.1,69.69,0,0,,0,0,16.3,6.4,113,1025.1,96.6,25.4,,,,,Overcast,cloudy,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-03-15T03:00:00,9.5,7.9,4.8,72.58,0,0,,0,0,23.2,10.7,129,1024.3,97.6,24.3,,,,,Overcast,cloudy,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-03-15T04:00:00,9.4,8.3,5.9,78.58,0,0,,0,0,23.1,8.2,139,1023.6,100,21.9,,,,,Overcast,cloudy,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-03-15T05:00:00,9.3,8,7.1,86.59,0.317,100,rain,0,0,18.7,8.9,145,1023.3,100,11.6,,,,,"Rain, Overcast",rain,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-03-15T06:00:00,9.3,8.6,7.9,91.39,0.268,100,rain,0,0,14.1,6,134,1022.9,100,16.8,,,,,"Rain, Overcast",rain,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-03-15T07:00:00,9.2,8.7,8.2,93.18,0,0,,0,0,12.7,5.5,122,1023,100,5.8,,,,,Overcast,cloudy,"71,490,999,990,715,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
paris city,2022-03-15T08:00:00,9.3,8.5,8.5,94.31,1.099,100,rain,0,0,10.9,7,100,1023,100,3.8,9,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-03-15T09:00:00,9.6,9.6,8.9,95.44,1.064,100,rain,0,0,10.8,4.6,122,1022.8,100,4.6,13,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-03-15T10:00:00,9.6,9.6,9,95.8,0,0,,0,0,8.1,3.7,113,1023.1,100,3.9,19,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-03-15T11:00:00,10,10,9.3,95.46,0.798,100,rain,0,0,6.5,4.1,110,1022.8,100,4.1,29,0.1,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris city,2022-03-15T12:00:00,10.3,10.3,9.5,94.67,0.027,100,rain,0,0,8.3,1.1,56,1022.5,100,5,29,0.1,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999"
paris city,2022-03-15T13:00:00,9.7,9.2,9.7,99.9,0,0,,0,0,11.2,6.1,83,1022.2,100,6.8,46,0.2,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
