name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
mumbai city,2022-03-15T00:00:00,32,30.3,9,24.14,0,0,,,,8.6,7.6,150,1010,0,3,20,0.1,0,10,Clear,clear-night,"VABB,43003099999"
mumbai city,2022-03-15T01:00:00,31,29.5,10,27.33,0,0,,0,,5.8,0,0,1009,0,3,0,0,0,10,Clear,clear-night,"VABB,43003099999"
mumbai city,2022-03-15T02:00:00,27.6,28.5,18.1,56.11,0,0,,0,,15.1,2.2,310,1008.9,5,2.4,0,0,0,10,Clear,clear-night,"VABB,43003099999"
mumbai city,2022-03-15T03:00:00,29,29.1,16,45.38,0,0,,0,,22.3,5.4,350,1008,0,3,0,0,0,3,Clear,clear-night,"VABB,43003099999"
mumbai city,2022-03-15T04:00:00,28,28.3,16,48.09,0,0,,0,,25.6,0,0,1008,0,3,0,0,0,3,Clear,clear-night,"VABB,43003099999"
mumbai city,2022-03-15T05:00:00,27.2,29.7,22.4,75.35,0,0,,0,,24.8,4.7,341,1008.2,5,2.1,0,0,0,5,Clear,clear-night,"VABB,43003099999,43057099999"
mumbai city,2022-03-15T06:00:00,28,28.6,17,51.25,0,0,,,,16.6,0,0,1009,0,3,0,0,0,10,Clear,clear-night,"VABB,43003099999"
mumbai city,2022-03-15T07:00:00,27,27.3,14.9,47.48,0,0,,0,,11.5,5.2,96,1010,0,2,0,0,0,10,Clear,clear-day,"VABB,VAJJ,43003099999"
mumbai city,2022-03-15T08:00:00,27.5,29.7,21.3,68.98,0,0,,0,,11.9,3.2,87,1010.4,4.3,2.1,12,0,0,10,Clear,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai city,2022-03-15T09:00:00,33,31.7,12,27.86,0,0,,0,,12.2,8.1,84,1011,0,3,76,0.3,1,10,Clear,clear-day,"VABB,VAJJ,43003099999"
mumbai city,2022-03-15T10:00:00,34.7,33.4,11.8,24.99,0,0,,0,,10.4,12.5,3,1011,0,3,169,0.6,2,10,Clear,clear-day,"VABB,VAJJ,43003099999"
mumbai city,2022-03-15T11:00:00,33.9,35.5,18.9,41.35,0,0,,0,,7.2,0,34.1,1010,1.7,2.1,269,1,3,10,Clear,clear-day,"VABB,VAJJ,43003099999,43057099999"
mumbai city,2022-03-15T12:00:00,35.4,34.6,13.6,26.97,0,0,,,,5.8,14.2,267,1009,0,3,364,1.3,4,10,Clear,clear-day,"VABB,VAJJ,43003099999"
mumbai city,2022-03-15T13:00:00,35,35.9,17.2,34.87,0,0,,0,,13,13,262,1007,0,3,943,3.4,9,10,Clear,clear-day,"VABB,VAJJ,43003099999"
mumbai city,2022-03-15T14:00:00,35.8,36.4,16.7,32.32,0,0,,0,,19.1,15.5,320,1006.3,4,2.9,955,3.4,10,10,Clear,clear-day,"VABB,VAJJ,43003099999"
mumbai city,2022-03-15T15:00:00,36,35.9,14.9,28.47,0,0,,0,,27.7,20.5,303,1005,0,3.3,940,3.4,9,3,Clear,clear-day,"VABB,VAJJ,43003099999"
mumbai city,2022-03-15T16:00:00,36,35.4,13.9,26.59,0,0,,0,,36.7,20.6,300,1005,0,3.3,900,3.2,9,3,Clear,clear-day,"VABB,VAJJ,43003099999"
mumbai city,2022-03-15T17:00:00,32.4,34.6,20.1,48.35,0,0,,0,,41.4,17.4,339,1005.4,5,2.2,837,3,8,3,Clear,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai city,2022-03-15T18:00:00,36,34.5,11,22.08,0,0,,,,45.7,14.8,320,1006,0,4,756,2.7,8,5,Clear,clear-day,"VABB,43003099999"
mumbai city,2022-03-15T19:00:00,35,33.3,10,21.83,0,0,,0,,45,25.9,330,1007,0,4,115,0.4,0,5,Clear,clear-night,"VABB,43003099999"
mumbai city,2022-03-15T20:00:00,33.4,32,11.2,25.87,0,0,,0,,42.1,15.8,352,1007.3,5,2.8,59,0.2,0,5,Clear,clear-night,"VABB,43003099999"
mumbai city,2022-03-15T21:00:00,34,32.5,11,24.66,0,0,,0,,29.2,11.2,350,1008,0,4,39,0.1,0,5,Clear,clear-night,"VABB,43003099999"
mumbai city,2022-03-15T22:00:00,33,31,8,21.33,0,0,,0,,23,9.4,60,1008,0,4,29,0.1,0,3,Clear,clear-night,"VABB,43003099999"
mumbai city,2022-03-15T23:00:00,31.1,29.6,10.4,28.02,0,0,,0,,24.5,3.9,340,1008.5,87.7,2.8,23,0.1,0,5,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
