name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
mumbai city,2022-12-15T00:00:00,29,31.4,21,62.06,0,0,,,,12.6,5.4,20,1011,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
mumbai city,2022-12-15T01:00:00,28,30.7,22,69.92,0,0,,0,,9.7,5.4,39.9,1011,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
mumbai city,2022-12-15T02:00:00,27,29.3,22.1,74.37,0,0,,0,,9.7,3.1,110,1010.9,50,2.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
mumbai city,2022-12-15T03:00:00,27,29.1,22,74.13,0,0,,0,,9.7,9.4,90,1010,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,VABB
mumbai city,2022-12-15T04:00:00,27,28.8,21,69.74,0,0,,0,,10.1,11.2,50,1010,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
mumbai city,2022-12-15T05:00:00,26.2,26.2,21.8,76.7,0,0,,0,,11.9,0,95.4,1010.1,44.2,2.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
mumbai city,2022-12-15T06:00:00,27,29.2,22,74.14,0,0,,,,9.4,11.2,120,1010,89.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
mumbai city,2022-12-15T07:00:00,26.7,28.6,21.7,74.08,0,0,,0,,10.4,7.6,84,1011,88.8,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VABB,VAJJ,43003099999"
mumbai city,2022-12-15T08:00:00,26.7,29.3,23.5,82.8,0,0,,0,,13,0.8,84,1011.8,65.1,2.1,6,0,0,10,Partially cloudy,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai city,2022-12-15T09:00:00,29,32,22,65.97,0,0,,0,,13.7,9.9,106,1012,61.9,3,84,0.3,1,10,Partially cloudy,partly-cloudy-day,"VABB,VAJJ,43003099999"
mumbai city,2022-12-15T10:00:00,31,34.3,21.7,57.69,0,0,,0,,10.4,8.8,106,1012,88.8,3.3,238,0.9,2,10,Partially cloudy,partly-cloudy-day,"VABB,VAJJ,43003099999"
mumbai city,2022-12-15T11:00:00,31.2,34.7,21.8,57.46,0,0,,0,,7.2,6.1,175,1011.6,84.8,3.2,424,1.5,4,10,Partially cloudy,partly-cloudy-day,"VABB,VAJJ,43003099999"
mumbai city,2022-12-15T12:00:00,32.4,34.5,19.9,47.94,0,0,,,,2.9,10.5,213,1011,88.8,3.6,543,2,5,10,Partially cloudy,partly-cloudy-day,"VABB,VAJJ,43003099999"
mumbai city,2022-12-15T13:00:00,31,34,21.2,56.01,0,0,,0,,2.5,14.9,280,1010,88.8,3.3,607,2.2,6,10,Partially cloudy,partly-cloudy-day,"VABB,VAJJ,43003099999"
mumbai city,2022-12-15T14:00:00,30.4,33.8,22.1,61.05,0,0,,0,,4,8.2,280,1009.1,88.8,2.6,633,2.3,6,10,Partially cloudy,partly-cloudy-day,"VABB,VAJJ,43003099999"
mumbai city,2022-12-15T15:00:00,29.7,33.4,22.6,65.88,0,0,,0,,10.1,14.9,263,1009,88.8,3,602,2.2,6,10,Partially cloudy,partly-cloudy-day,"VABB,VAJJ,43003099999"
mumbai city,2022-12-15T16:00:00,29.4,32,21.3,61.92,0,0,,0,,18.4,13.6,266,1008.7,88.8,3,488,1.8,5,10,Partially cloudy,partly-cloudy-day,"VABB,VAJJ,43003099999"
mumbai city,2022-12-15T17:00:00,28.9,33.3,24,74.88,0,0,,0,,25.2,1,286,1009.1,64.7,2.1,300,1.1,3,10,Partially cloudy,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai city,2022-12-15T18:00:00,29,31.4,21,62.06,0,0,,,,20.5,9.4,270,1010,50,3,120,0.4,1,30,Partially cloudy,partly-cloudy-day,"VABB,43003099999"
mumbai city,2022-12-15T19:00:00,29,30.8,20,58.35,0,0,,0,,14,7.6,290,1010,50,3,12,0,0,30,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
mumbai city,2022-12-15T20:00:00,27.8,29.7,20.5,64.48,0,0,,0,,11.9,3.1,280,1010.9,54.1,2.4,0,0,0,30,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
mumbai city,2022-12-15T21:00:00,29,30.8,20,58.35,0,0,,0,,9.4,5.4,310,1011,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
mumbai city,2022-12-15T22:00:00,29,31.4,21,62.06,0,0,,0,,10.4,9.4,10,1011,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
mumbai city,2022-12-15T23:00:00,26.7,28.5,21.2,71.68,0,0,,0,,14,3.1,30,1011.3,50,2.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VABB,43003099999"
